"season","week","franchise_id","points","potential","off","division","conference","allplay","def"
2020,12,"0028",108,138.2,34.9,"06","01",0,73.1
2020,12,"0029",234.4,302.5,117.5,"07","01",0.838709677419355,116.9
2020,12,"0030",135,167.8,37.9,"07","01",0.032258064516129,97.1
2020,12,"0031",209.6,313.7,88,"07","01",0.580645161290323,121.6
2020,12,"0032",201.3,234.3,108.9,"07","01",0.451612903225806,92.4
2020,13,"0001",207.2,236.6,114.1,"00","00",0.645161290322581,93.1
2020,13,"0002",211.5,229.2,106.7,"00","00",0.709677419354839,104.8
2020,13,"0003",228.3,277.4,119.6,"00","00",0.806451612903226,108.7
2020,13,"0004",141.6,197.1,54.6,"00","00",0.129032258064516,87
2020,13,"0005",217.4,269.2,104.8,"01","00",0.741935483870968,112.6
2020,13,"0006",208.4,277.4,77.3,"01","00",0.67741935483871,131.1
2020,13,"0007",223.1,251.3,152.6,"01","00",0.774193548387097,70.5
2020,13,"0008",258.6,300.4,130,"01","00",1,128.6
2020,13,"0009",196.6,239.7,87.9,"02","00",0.483870967741935,108.7
2020,13,"0010",133.5,160.8,24.2,"02","00",0.0645161290322581,109.3
2020,13,"0011",231.7,251.4,111.5,"02","00",0.870967741935484,120.2
2020,13,"0012",191,217.1,78.6,"02","00",0.419354838709677,112.4
2020,13,"0013",111.6,187,63.7,"03","00",0.032258064516129,47.9
2020,13,"0014",154.3,204.2,70.2,"03","00",0.161290322580645,84.1
2020,13,"0015",156.5,220.6,91.7,"03","00",0.193548387096774,64.8
2020,13,"0016",201.1,246.2,77.3,"03","00",0.612903225806452,123.8
2020,13,"0017",171.7,254.9,61.7,"04","01",0.32258064516129,110
2020,13,"0018",239.5,257.7,113.3,"04","01",0.935483870967742,126.2
2020,13,"0019",179.6,249,88.2,"04","01",0.387096774193548,91.4
2020,13,"0020",196.9,274.4,55,"04","01",0.516129032258065,141.9
2020,13,"0021",139.4,209.1,76.8,"05","01",0.0967741935483871,62.6
2020,13,"0022",231.3,278.5,154.2,"05","01",0.838709677419355,77.1
2020,13,"0023",170.1,201.1,64.2,"05","01",0.290322580645161,105.9
2020,13,"0024",200.4,225.8,118.5,"05","01",0.580645161290323,81.9
2020,13,"0025",191.9,247.1,90.3,"06","01",0.451612903225806,101.6
2020,13,"0026",177.3,208.8,95.3,"06","01",0.354838709677419,82
2020,13,"0027",251.4,278.3,148,"06","01",0.967741935483871,103.4
2020,13,"0028",106.2,176.8,30.3,"06","01",0,75.9
2020,13,"0029",239.1,282.3,106.7,"07","01",0.903225806451613,132.4
2020,13,"0030",157.1,176.9,88.2,"07","01",0.225806451612903,68.9
2020,13,"0031",158.8,218.7,74.3,"07","01",0.258064516129032,84.5
2020,13,"0032",199.5,231.8,110.7,"07","01",0.548387096774194,88.8
2020,14,"0001",149,182.8,57.9,"00","00",0.032258064516129,91.1
2020,14,"0002",220.8,259.3,145.6,"00","00",0.741935483870968,75.2
2020,14,"0003",139.5,204.7,69.2,"00","00",0,70.3
2020,14,"0004",173.2,202,56.7,"00","00",0.193548387096774,116.5
2020,14,"0005",277.2,286.4,100.3,"01","00",1,176.9
2020,14,"0006",162.1,246.1,62.3,"01","00",0.0967741935483871,99.8
2020,14,"0007",198.6,225.4,101.6,"01","00",0.580645161290323,97
2020,14,"0008",176.3,296,92.2,"01","00",0.258064516129032,84.1
2020,14,"0009",169.2,209.2,88.4,"02","00",0.161290322580645,80.8
2020,14,"0010",186.4,205.2,92.9,"02","00",0.387096774193548,93.5
2020,14,"0011",184.6,210.1,80.2,"02","00",0.354838709677419,104.4
2020,14,"0012",230.7,249.7,90.4,"02","00",0.806451612903226,140.3
2020,14,"0013",194.5,220.4,106.7,"03","00",0.516129032258065,87.8
2020,14,"0014",229.8,268.2,110.7,"03","00",0.774193548387097,119.1
2020,14,"0015",251,278.1,117.5,"03","00",0.903225806451613,133.5
2020,14,"0016",245,287.1,122.4,"03","00",0.870967741935484,122.6
2020,14,"0017",197.6,254.2,120.1,"04","01",0.548387096774194,77.5
2020,14,"0018",181.2,251.1,60.7,"04","01",0.290322580645161,120.5
2020,14,"0019",174.4,207.2,99.9,"04","01",0.225806451612903,74.5
2020,14,"0020",181.7,195.8,77.2,"04","01",0.32258064516129,104.5
2020,14,"0021",189.8,225.9,83.3,"05","01",0.451612903225806,106.5
2020,14,"0022",193.1,236.8,102.2,"05","01",0.483870967741935,90.9
2020,14,"0023",158.4,193.3,58.3,"05","01",0.0645161290322581,100.1
2020,14,"0024",215.9,256.5,108.5,"05","01",0.709677419354839,107.4
2020,14,"0025",215.4,247.4,107.9,"06","01",0.67741935483871,107.5
2020,14,"0026",188.4,229.6,65.5,"06","01",0.419354838709677,122.9
2020,14,"0027",238.2,283.7,138.8,"06","01",0.838709677419355,99.4
2020,14,"0028",201.4,221.9,115.1,"06","01",0.645161290322581,86.3
2020,14,"0029",254.4,301,115.7,"07","01",0.935483870967742,138.7
2020,14,"0030",255.4,280.9,110,"07","01",0.967741935483871,145.4
2020,14,"0031",164.9,191,52.5,"07","01",0.129032258064516,112.4
2020,14,"0032",200.2,229.5,106.8,"07","01",0.612903225806452,93.4
2020,15,"0001",242.4,268.7,146,"00","00",0.870967741935484,96.4
2020,15,"0002",209.5,241.7,79.3,"00","00",0.67741935483871,130.2
2020,15,"0003",127,173,69.1,"00","00",0.0967741935483871,57.9
2020,15,"0004",187.3,230.1,112.8,"00","00",0.451612903225806,74.5
2020,15,"0005",165.9,248.8,54.5,"01","00",0.193548387096774,111.4
2020,15,"0006",175.4,221,95.7,"01","00",0.258064516129032,79.7
2020,15,"0007",204,214.2,122,"01","00",0.612903225806452,82
2020,15,"0008",186.2,253.5,99,"01","00",0.387096774193548,87.2
2020,15,"0009",120.9,215.9,28.3,"02","00",0.032258064516129,92.6
2020,15,"0010",243.9,288.7,122.3,"02","00",0.935483870967742,121.6
2020,15,"0011",179.1,229.7,91.7,"02","00",0.32258064516129,87.4
2020,15,"0012",236.8,278.8,83.1,"02","00",0.741935483870968,153.7
2020,15,"0013",236.9,254.1,150.8,"03","00",0.774193548387097,86.1
2020,15,"0014",164,211,91.7,"03","00",0.161290322580645,72.3
2020,15,"0015",158.3,262.5,69.7,"03","00",0.129032258064516,88.6
2020,15,"0016",242.2,252.4,144,"03","00",0.838709677419355,98.2
2020,15,"0017",123.6,183.6,49.4,"04","01",0.0645161290322581,74.2
2020,15,"0018",242,301.5,134.9,"04","01",0.806451612903226,107.1
2020,15,"0019",186.6,233.7,107.1,"04","01",0.419354838709677,79.5
2020,15,"0020",166.9,185.6,77.9,"04","01",0.225806451612903,89
2020,15,"0021",222.9,245.7,134.5,"05","01",0.709677419354839,88.4
2020,15,"0022",189.8,214.1,85,"05","01",0.483870967741935,104.8
2020,15,"0023",203.2,252,106.1,"05","01",0.580645161290323,97.1
2020,15,"0024",176.7,213,101.5,"05","01",0.290322580645161,75.2
2020,15,"0025",252.5,293.9,151.5,"06","01",0.967741935483871,101
2020,15,"0026",75.9,137.8,13.5,"06","01",0,62.4
2020,15,"0027",296.2,316.8,175.9,"06","01",1,120.3
2020,15,"0028",179.2,227.6,73,"06","01",0.354838709677419,106.2
2020,15,"0029",206.4,263.1,72.2,"07","01",0.645161290322581,134.2
2020,15,"0030",202.9,231.1,98.6,"07","01",0.516129032258065,104.3
2020,15,"0031",203,276.3,120.9,"07","01",0.548387096774194,82.1
2020,15,"0032",243.3,266.6,142.7,"07","01",0.903225806451613,100.6
2020,16,"0001",271.7,296.7,158.4,"00","00",1,113.3
2020,16,"0002",204.1,221.1,113.5,"00","00",0.548387096774194,90.6
2020,16,"0003",183.9,247.6,70.6,"00","00",0.419354838709677,113.3
2020,16,"0004",203.9,263.2,130.6,"00","00",0.516129032258065,73.3
2020,16,"0005",228.2,272.9,89.8,"01","00",0.67741935483871,138.4
2020,16,"0006",258.9,267.5,166.2,"01","00",0.870967741935484,92.7
2020,16,"0007",233.8,266.4,145.9,"01","00",0.774193548387097,87.9
2020,16,"0008",151.6,263.9,70.3,"01","00",0.129032258064516,81.3
2020,16,"0009",195,223,88.3,"02","00",0.451612903225806,106.7
2020,16,"0010",129.3,169.7,54.7,"02","00",0.032258064516129,74.6
2020,16,"0011",132.2,166.8,87.1,"02","00",0.0645161290322581,45.1
2020,16,"0012",182.7,209.8,47.9,"02","00",0.354838709677419,134.8
2020,16,"0013",214.7,282.6,110.5,"03","00",0.612903225806452,104.2
2020,16,"0014",138.7,203.4,81.8,"03","00",0.0967741935483871,56.9
2020,16,"0015",163.1,240.3,94.6,"03","00",0.193548387096774,68.5
2020,16,"0016",262.2,342.7,143.6,"03","00",0.935483870967742,118.6
2020,16,"0017",157.6,217.1,73.3,"04","01",0.161290322580645,84.3
2020,16,"0018",214.6,303.6,93.7,"04","01",0.580645161290323,120.9
2020,16,"0019",224.6,243.8,107.3,"04","01",0.645161290322581,117.3
2020,16,"0020",197.5,249.6,91.8,"04","01",0.483870967741935,105.7
2020,16,"0021",264.1,279.4,142.9,"05","01",0.967741935483871,121.2
2020,16,"0022",233.5,251.9,148.5,"05","01",0.741935483870968,85
2020,16,"0023",233.3,259.3,129.9,"05","01",0.709677419354839,103.4
2020,16,"0024",169.1,177.5,78.7,"05","01",0.225806451612903,90.4
2020,16,"0025",173.3,243.1,76.9,"06","01",0.258064516129032,96.4
2020,16,"0026",259.3,292.9,163.3,"06","01",0.903225806451613,96
2020,16,"0027",252.4,326.2,145.8,"06","01",0.838709677419355,106.6
2020,16,"0028",95.4,192.7,31.4,"06","01",0,64
2020,16,"0029",179.9,216.4,78.9,"07","01",0.32258064516129,101
2020,16,"0030",178.9,207.2,73.4,"07","01",0.290322580645161,105.5
2020,16,"0031",234.8,255.7,148.4,"07","01",0.806451612903226,86.4
2020,16,"0032",183.6,234.2,110.3,"07","01",0.387096774193548,73.3
2021,1,"0001",237.2,298.2,101.1,"00","00",0.806451612903226,136.1
2021,1,"0002",222.4,251.1,118.3,"00","00",0.67741935483871,104.1
2021,1,"0003",187.4,286.2,58.5,"00","00",0.290322580645161,128.9
2021,1,"0004",140.7,189.9,72.5,"00","00",0.0967741935483871,68.2
2021,1,"0005",261.7,320.1,161.6,"01","00",0.870967741935484,100.1
2021,1,"0006",216.4,262.9,128.3,"01","00",0.645161290322581,88.1
2021,1,"0007",133.5,145.1,56.8,"01","00",0.0645161290322581,76.7
2021,1,"0008",205.4,272.3,101.6,"01","00",0.516129032258065,103.8
2021,1,"0009",230.2,259.3,138.3,"02","00",0.774193548387097,91.9
2021,1,"0010",168.2,222.6,65.4,"02","00",0.193548387096774,102.8
2021,1,"0011",119.8,174.6,39.6,"02","00",0,80.2
2021,1,"0012",260,286.1,143.3,"02","00",0.838709677419355,116.7
2021,1,"0013",228.1,253.9,164.2,"03","00",0.741935483870968,63.9
2021,1,"0014",203.3,248.5,141.4,"03","00",0.451612903225806,61.9
2021,1,"0015",165,245.6,104.2,"03","00",0.161290322580645,60.8
2021,1,"0016",261.8,300.3,111.7,"03","00",0.903225806451613,150.1
2021,1,"0017",126.8,180.9,46.1,"04","01",0.032258064516129,80.7
2021,1,"0018",211.5,229.6,149,"04","01",0.612903225806452,62.5
2021,1,"0019",169.2,201.8,89.3,"04","01",0.258064516129032,79.9
2021,1,"0020",205.1,257.1,135.8,"04","01",0.483870967741935,69.3
2021,1,"0021",200.1,233.1,99.5,"05","01",0.387096774193548,100.6
2021,1,"0022",168.3,266.9,93.1,"05","01",0.225806451612903,75.2
2021,1,"0023",267.2,295.2,98.4,"05","01",0.967741935483871,168.8
2021,1,"0024",201.8,269.1,109.3,"05","01",0.419354838709677,92.5
2021,1,"0025",206.6,237.2,110.7,"06","01",0.548387096774194,95.9
2021,1,"0026",263.4,288.4,153.5,"06","01",0.935483870967742,109.9
2021,1,"0027",208.5,227.5,95.5,"06","01",0.580645161290323,113
2021,1,"0028",194.3,233.8,74.9,"06","01",0.32258064516129,119.4
2021,1,"0029",223.9,264.4,111.6,"07","01",0.709677419354839,112.3
2021,1,"0030",149.3,191.2,61.4,"07","01",0.129032258064516,87.9
2021,1,"0031",274.1,301.6,165.7,"07","01",1,108.4
2021,1,"0032",198.4,232.5,117.4,"07","01",0.354838709677419,81
2021,2,"0001",211.4,268.8,129,"00","00",0.612903225806452,82.4
2021,2,"0002",159.2,223.7,71.7,"00","00",0.0967741935483871,87.5
2021,2,"0003",291.7,303.2,158.1,"00","00",1,133.6
2021,2,"0004",200.2,230.9,95.4,"00","00",0.419354838709677,104.8
2021,2,"0005",224,239,129.9,"01","00",0.709677419354839,94.1
2021,2,"0006",236.2,243.5,137.3,"01","00",0.806451612903226,98.9
2021,2,"0007",140.4,166.1,91.9,"01","00",0.032258064516129,48.5
2021,2,"0008",231.7,254.3,106.1,"01","00",0.774193548387097,125.6
2021,2,"0009",277.5,305.6,145.4,"02","00",0.935483870967742,132.1
2021,2,"0010",206.7,207.7,61,"02","00",0.548387096774194,145.7
2021,2,"0011",172,186.5,82,"02","00",0.225806451612903,90
2021,2,"0012",164.4,294.8,63.2,"02","00",0.161290322580645,101.2
2021,2,"0013",172.6,209.4,98.1,"03","00",0.258064516129032,74.5
2021,2,"0014",227.1,339.4,154.8,"03","00",0.741935483870968,72.3
2021,2,"0015",109,214.4,35.6,"03","00",0,73.4
2021,2,"0016",210.2,258,67.3,"03","00",0.580645161290323,142.9
2021,2,"0017",188.6,205.3,80.8,"04","01",0.354838709677419,107.8
2021,2,"0018",203.5,230.1,113.4,"04","01",0.451612903225806,90.1
2021,2,"0019",164.3,179.9,95.1,"04","01",0.129032258064516,69.2
2021,2,"0020",212.8,255,99.3,"04","01",0.645161290322581,113.5
2021,2,"0021",266.8,302.4,184.2,"05","01",0.903225806451613,82.6
2021,2,"0022",204.1,204.1,117.9,"05","01",0.483870967741935,86.2
2021,2,"0023",175.8,235.3,87.4,"05","01",0.290322580645161,88.4
2021,2,"0024",156.9,229.1,65.9,"05","01",0.0645161290322581,91
2021,2,"0025",180.8,237.1,70.1,"06","01",0.32258064516129,110.7
2021,2,"0026",206,229.4,91.2,"06","01",0.516129032258065,114.8
2021,2,"0027",245.7,299.4,93.5,"06","01",0.838709677419355,152.2
2021,2,"0028",277.6,327.4,138.1,"06","01",0.967741935483871,139.5
2021,2,"0029",171.1,205.7,69,"07","01",0.193548387096774,102.1
2021,2,"0030",198.4,210.6,125.5,"07","01",0.387096774193548,72.9
2021,2,"0031",262,282.8,134.8,"07","01",0.870967741935484,127.2
2021,2,"0032",215,238.4,133.5,"07","01",0.67741935483871,81.5
2021,3,"0001",231.2,267.3,126.1,"00","00",0.870967741935484,105.1
2021,3,"0002",200.9,242,90.3,"00","00",0.419354838709677,110.6
2021,3,"0003",234.2,269.3,151.3,"00","00",0.935483870967742,82.9
2021,3,"0004",151.5,190,89.8,"00","00",0.0645161290322581,61.7
2021,3,"0005",308.3,341.9,102.2,"01","00",1,206.1
2021,3,"0006",195.4,215.4,113.9,"01","00",0.354838709677419,81.5
2021,3,"0007",219.2,254.2,150,"01","00",0.741935483870968,69.2
2021,3,"0008",231.2,277.3,131.8,"01","00",0.838709677419355,99.4
2021,3,"0009",216,262.9,104.5,"02","00",0.645161290322581,111.5
2021,3,"0010",117.5,180.6,44.7,"02","00",0,72.8
2021,3,"0011",148.3,164.9,83.7,"02","00",0.032258064516129,64.6
2021,3,"0012",189.9,201.6,65.4,"02","00",0.225806451612903,124.5
2021,3,"0013",177,221,107.5,"03","00",0.161290322580645,69.5
2021,3,"0014",190.8,226.4,106,"03","00",0.258064516129032,84.8
2021,3,"0015",199.1,258.5,105.7,"03","00",0.387096774193548,93.4
2021,3,"0016",224,260.1,123.6,"03","00",0.774193548387097,100.4
2021,3,"0017",175.8,211.5,95,"04","01",0.129032258064516,80.8
2021,3,"0018",179.9,219.2,82.9,"04","01",0.193548387096774,97
2021,3,"0019",206.6,218.9,113.6,"04","01",0.548387096774194,93
2021,3,"0020",157.2,183,81.7,"04","01",0.0967741935483871,75.5
2021,3,"0021",217.5,244.8,142.3,"05","01",0.67741935483871,75.2
2021,3,"0022",233.5,233.5,101.8,"05","01",0.903225806451613,131.7
2021,3,"0023",204.2,294.7,84.5,"05","01",0.516129032258065,119.7
2021,3,"0024",229.9,260.9,94.8,"05","01",0.806451612903226,135.1
2021,3,"0025",203.9,248.8,134.2,"06","01",0.483870967741935,69.7
2021,3,"0026",193.7,216.4,103.4,"06","01",0.290322580645161,90.3
2021,3,"0027",261.6,267.2,145.5,"06","01",0.967741935483871,116.1
2021,3,"0028",218.3,281.3,128.7,"06","01",0.709677419354839,89.6
2021,3,"0029",203.5,250.5,109.5,"07","01",0.451612903225806,94
2021,3,"0030",208.5,256.6,107.6,"07","01",0.580645161290323,100.9
2021,3,"0031",210.1,256.6,97.7,"07","01",0.612903225806452,112.4
2021,3,"0032",194.2,237.9,104.7,"07","01",0.32258064516129,89.5
2021,4,"0001",196.5,217.9,93.7,"00","00",0.419354838709677,102.8
2021,4,"0002",248.8,301.9,151.7,"00","00",0.967741935483871,97.1
2021,4,"0003",243.6,292.7,126.2,"00","00",0.903225806451613,117.4
2021,4,"0004",153.7,177.1,93.2,"00","00",0.0967741935483871,60.5
2021,4,"0005",257.7,283.6,96.7,"01","00",1,161
2021,4,"0006",166.5,181.2,83.2,"01","00",0.161290322580645,83.3
2021,4,"0007",199.5,238.2,102.5,"01","00",0.451612903225806,97
2021,4,"0008",194,267.5,113.1,"01","00",0.354838709677419,80.9
2021,4,"0009",180.8,254.1,107.1,"02","00",0.258064516129032,73.7
2021,4,"0010",158.2,211.4,76.9,"02","00",0.129032258064516,81.3
2021,4,"0011",148.7,158.7,70,"02","00",0.0645161290322581,78.7
2021,4,"0012",232.7,283.7,101.6,"02","00",0.806451612903226,131.1
2021,4,"0013",200.6,272.5,118.6,"03","00",0.516129032258065,82
2021,4,"0014",113.4,162.2,36.2,"03","00",0,77.2
2021,4,"0015",202,270.5,82,"03","00",0.548387096774194,120
2021,4,"0016",185,238.2,87.3,"03","00",0.32258064516129,97.7
2021,4,"0017",169.1,188.6,113.4,"04","01",0.193548387096774,55.7
2021,4,"0018",237.1,269.6,139.2,"04","01",0.838709677419355,97.9
2021,4,"0019",199.8,201,83,"04","01",0.483870967741935,116.8
2021,4,"0020",242.4,291.5,133.6,"04","01",0.870967741935484,108.8
2021,4,"0021",203.4,226.9,117.1,"05","01",0.580645161290323,86.3
2021,4,"0022",246.1,261,111,"05","01",0.935483870967742,135.1
2021,4,"0023",181.6,212.9,96.5,"05","01",0.290322580645161,85.1
2021,4,"0024",194.7,235.2,105.9,"05","01",0.387096774193548,88.8
2021,4,"0025",217.7,258.9,120.8,"06","01",0.741935483870968,96.9
2021,4,"0026",230.1,269.7,100.9,"06","01",0.774193548387097,129.2
2021,4,"0027",208.2,251.8,97.7,"06","01",0.612903225806452,110.5
2021,4,"0028",211.4,295.1,98.2,"06","01",0.67741935483871,113.2
2021,4,"0029",212.2,233.7,102,"07","01",0.709677419354839,110.2
2021,4,"0030",209.7,248.2,117.9,"07","01",0.645161290322581,91.8
2021,4,"0031",120.1,135.4,32.9,"07","01",0.032258064516129,87.2
2021,4,"0032",180.3,222,118.3,"07","01",0.225806451612903,62
2021,5,"0001",279.9,315,145.8,"00","00",0.935483870967742,134.1
2021,5,"0002",262.8,309.1,146.6,"00","00",0.806451612903226,116.2
2021,5,"0003",272.3,299,178.8,"00","00",0.838709677419355,93.5
2021,5,"0004",306.5,343.4,229.2,"00","00",1,77.3
2021,5,"0005",203.4,256.9,84.2,"01","00",0.387096774193548,119.2
2021,5,"0006",272.4,329.7,177.7,"01","00",0.870967741935484,94.7
2021,5,"0007",199.7,230.8,143,"01","00",0.290322580645161,56.7
2021,5,"0008",221.5,249.1,113.1,"01","00",0.580645161290323,108.4
2021,5,"0009",101.6,224.1,31,"02","00",0,70.6
2021,5,"0010",121.2,224,48.1,"02","00",0.032258064516129,73.1
2021,5,"0011",201.7,227.6,118.6,"02","00",0.354838709677419,83.1
2021,5,"0012",207.6,234.5,84.2,"02","00",0.451612903225806,123.4
2021,5,"0013",176.7,243.8,71.1,"03","00",0.193548387096774,105.6
2021,5,"0014",169.2,218.4,109.3,"03","00",0.161290322580645,59.9
2021,5,"0015",200.2,239.5,105.4,"03","00",0.32258064516129,94.8
2021,5,"0016",215.7,249.9,125.2,"03","00",0.516129032258065,90.5
2021,5,"0017",178.2,179,104.6,"04","01",0.225806451612903,73.6
2021,5,"0018",179.3,257.3,71,"04","01",0.258064516129032,108.3
2021,5,"0019",215.6,238.4,117.5,"04","01",0.483870967741935,98.1
2021,5,"0020",219.2,232.7,130.2,"04","01",0.548387096774194,89
2021,5,"0021",274.4,300.5,209.1,"05","01",0.903225806451613,65.3
2021,5,"0022",241.3,259,131.1,"05","01",0.741935483870968,110.2
2021,5,"0023",230.7,242.7,127.1,"05","01",0.67741935483871,103.6
2021,5,"0024",167.7,205.3,85.5,"05","01",0.129032258064516,82.2
2021,5,"0025",228.2,287.7,153.2,"06","01",0.645161290322581,75
2021,5,"0026",237.5,277.3,120,"06","01",0.709677419354839,117.5
2021,5,"0027",223.8,253.1,113.6,"06","01",0.612903225806452,110.2
2021,5,"0028",293.9,353.2,186,"06","01",0.967741935483871,107.9
2021,5,"0029",251.2,283.7,146.2,"07","01",0.774193548387097,105
2021,5,"0030",204.7,282.3,124.4,"07","01",0.419354838709677,80.3
2021,5,"0031",156.4,175.1,43.9,"07","01",0.0967741935483871,112.5
2021,5,"0032",128.5,184.3,65.5,"07","01",0.0645161290322581,63
2021,6,"0001",153.9,186.6,73.4,"00","00",0.161290322580645,80.5
2021,6,"0002",276.9,303.5,165.3,"00","00",0.903225806451613,111.6
2021,6,"0003",252.4,281.6,140.8,"00","00",0.838709677419355,111.6
2021,6,"0004",196.4,196.4,90.7,"00","00",0.516129032258065,105.7
2021,6,"0005",304.8,313.9,131.1,"01","00",1,173.7
2021,6,"0006",180.2,208,77.1,"01","00",0.354838709677419,103.1
2021,6,"0007",202.7,247.7,130,"01","00",0.580645161290323,72.7
2021,6,"0008",191.5,204,99.4,"01","00",0.451612903225806,92.1
2021,6,"0009",142.1,167.4,74.6,"02","00",0.0645161290322581,67.5
2021,6,"0010",136.6,189,63.3,"02","00",0.032258064516129,73.3
2021,6,"0011",149.7,157.7,50.2,"02","00",0.129032258064516,99.5
2021,6,"0012",269.6,322.1,148.6,"02","00",0.870967741935484,121
2021,6,"0013",221.2,261.2,118.7,"03","00",0.67741935483871,102.5
2021,6,"0014",183.8,211.9,82.7,"03","00",0.419354838709677,101.1
2021,6,"0015",180.3,232.7,76.7,"03","00",0.387096774193548,103.6
2021,6,"0016",154.8,235.6,61.8,"03","00",0.193548387096774,93
2021,6,"0017",208.2,259.4,103.7,"04","01",0.612903225806452,104.5
2021,6,"0018",172.7,237.7,79.5,"04","01",0.290322580645161,93.2
2021,6,"0019",142.3,151.8,52.7,"04","01",0.0967741935483871,89.6
2021,6,"0020",176.8,203.5,77.5,"04","01",0.32258064516129,99.3
2021,6,"0021",227.2,261.8,125,"05","01",0.709677419354839,102.2
2021,6,"0022",237.7,244.4,129.1,"05","01",0.774193548387097,108.6
2021,6,"0023",198,223,89.2,"05","01",0.548387096774194,108.8
2021,6,"0024",209.4,268.4,119.7,"05","01",0.645161290322581,89.7
2021,6,"0025",194.4,207.6,110,"06","01",0.483870967741935,84.4
2021,6,"0026",242.1,261.6,159.1,"06","01",0.806451612903226,83
2021,6,"0027",302.4,311.2,135.5,"06","01",0.967741935483871,166.9
2021,6,"0028",232.4,271.4,116.8,"06","01",0.741935483870968,115.6
2021,6,"0029",284.2,304.8,128.9,"07","01",0.935483870967742,155.3
2021,6,"0030",89,139.1,35.1,"07","01",0,53.9
2021,6,"0031",158.1,177.1,70.1,"07","01",0.225806451612903,88
2021,6,"0032",160.5,201.9,81.5,"07","01",0.258064516129032,79
2021,7,"0001",179.9,203.1,82,"00","00",0.387096774193548,97.9
2021,7,"0002",252.1,296.8,124.3,"00","00",0.806451612903226,127.8
2021,7,"0003",254.8,259.6,127,"00","00",0.838709677419355,127.8
2021,7,"0004",283.6,294.7,167.2,"00","00",1,116.4
2021,7,"0005",103.1,164.9,-2.4,"01","00",0.032258064516129,105.5
